Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.008E+13,2/1/2008,0,6/18/2008,1319,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B1,BALLARD SOUTH
2.008E+13,2/1/2008,0,4/30/2008,1027,MOTOR VEHICLE THEFT,VEH-THEFT-HVYEQUIP,SOUTH,O,O2,SODO
2.008E+13,2/1/2008,0,6/16/2008,1247,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.008E+12,2/1/2008,0,2/18/2008,1317,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.014E+12,2/1/2008,0,3/25/2014,1017,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2.008E+13,2/1/2008,0,12/8/2008,1100,CAR PROWL,THEFT-AUTOACC,NORTH,L,L3,LAKECITY
2.008E+13,2/1/2008,0,12/8/2008,1653,CAR PROWL,THEFT-LICENSE PLATE,NORTH,L,L1,LAKECITY
2.009E+12,2/1/2008,1,2/17/2009,1828,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.008E+12,2/1/2008,1,2/1/2008,1050,CAR PROWL,THEFT-AUTOACC,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.008E+12,2/1/2008,1,3/10/2008,1116,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL
2.008E+12,2/1/2008,1,2/19/2008,1544,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,NORTH ADMIRAL
2.008E+12,2/1/2008,1,2/4/2008,1539,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,PIONEER SQUARE
2.008E+13,2/1/2008,1,6/11/2008,1715,CAR PROWL,THEFT-CARPROWL,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,56,2/1/2008,100,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L2,NORTHGATE
2.008E+12,2/1/2008,59,2/1/2008,59,THEFT-ALL OTHER,THEFT-COINOP,EAST,E,E3,FIRST HILL
2.008E+12,2/1/2008,100,2/1/2008,2208,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/1/2008,130,2/1/2008,1518,CAR PROWL,THEFT-CARPROWL,NORTH,U,U2,UNIVERSITY
2.008E+12,2/1/2008,200,2/1/2008,1148,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U1,UNIVERSITY
2.008E+12,2/1/2008,445,2/1/2008,648,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W2,ALASKA JUNCTION
2.008E+12,2/1/2008,600,2/1/2008,1559,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.008E+12,2/1/2008,750,2/1/2008,1800,THEFT-BICYCLE,THEFT-BICYCLE,EAST,G,G1,FIRST HILL
2.008E+12,2/1/2008,800,2/6/2008,1724,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,UNIVERSITY
2.008E+12,2/1/2008,800,2/1/2008,819,,BURGLARY-OTHER,SOUTH,S,S1,NEW HOLLY
2.008E+12,2/1/2008,800,2/1/2008,1807,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+12,2/1/2008,800,2/1/2008,2112,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,D,D2,QUEEN ANNE
2.008E+12,2/1/2008,800,2/1/2008,1906,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.008E+12,2/1/2008,800,2/1/2008,1545,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O3,GEORGETOWN
2.008E+12,2/1/2008,800,2/25/2008,1540,THEFT-BUILDING,THEFT-BUILDING,EAST,G,G1,FIRST HILL
2.008E+12,2/1/2008,815,2/1/2008,1848,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
2.008E+12,2/1/2008,1000,2/1/2008,1644,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S1,NEW HOLLY
2.008E+12,2/1/2008,1030,2/1/2008,1336,CAR PROWL,THEFT-CARPROWL,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+12,2/1/2008,1130,2/1/2008,1400,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+12,2/1/2008,1130,2/1/2008,1537,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R1,MID BEACON HILL
2.008E+12,2/1/2008,1130,2/1/2008,1141,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,G,G1,FIRST HILL
2.008E+12,2/1/2008,1150,2/1/2008,1230,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,NORTH BEACON HILL
2.008E+12,2/1/2008,1200,2/2/2008,1130,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,R,R2,MOUNT BAKER
2.008E+12,2/1/2008,1233,2/1/2008,1233,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.008E+12,2/1/2008,1300,2/6/2008,939,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,MOUNT BAKER
2.008E+13,2/1/2008,1300,6/27/2008,1236,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,SOUTHWEST,F,F3,SOUTH PARK
2.008E+12,2/1/2008,1330,2/1/2008,1913,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,1330,2/1/2008,1607,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+12,2/1/2008,1345,2/29/2008,1701,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S1,SOUTH BEACON HILL
2.008E+12,2/1/2008,1357,2/1/2008,1357,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
2.008E+12,2/1/2008,1400,2/6/2008,1424,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,FIRST HILL
2.008E+12,2/1/2008,1400,2/2/2008,828,,BURGLARY-OTHER,NORTH,L,L1,LAKECITY
2.008E+12,2/1/2008,1400,2/11/2008,1325,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J1,BALLARD NORTH
2.008E+12,2/1/2008,1500,2/5/2008,1246,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,1600,2/1/2008,2132,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.008E+12,2/1/2008,1600,2/1/2008,1838,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,SOUTH PARK
2.008E+13,2/1/2008,1600,5/1/2008,1532,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,K,K1,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,1618,2/1/2008,1618,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E3,FIRST HILL
2.008E+12,2/1/2008,1630,2/1/2008,1944,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J1,BALLARD NORTH
2.008E+12,2/1/2008,1640,2/1/2008,1703,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
2.008E+12,2/1/2008,1700,2/5/2008,1045,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.008E+12,2/1/2008,1700,2/2/2008,1142,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N2,NORTHGATE
2.008E+12,2/1/2008,1700,2/1/2008,1700,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B2,BALLARD SOUTH
2.008E+12,2/1/2008,1700,2/2/2008,1000,CAR PROWL,THEFT-CARPROWL,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.008E+12,2/1/2008,1700,2/2/2008,337,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+12,2/1/2008,1749,3/16/2008,1749,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2.008E+12,2/1/2008,1800,2/1/2008,2117,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
2.008E+12,2/1/2008,1800,2/1/2008,1824,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+12,2/1/2008,1800,2/2/2008,1215,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2.008E+12,2/1/2008,1900,2/1/2008,1916,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+12,2/1/2008,1910,2/1/2008,1910,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,1910,2/1/2008,1910,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,1910,2/1/2008,1910,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,2000,2/4/2008,1015,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,B,B1,BALLARD SOUTH
2.008E+12,2/1/2008,2007,2/1/2008,2009,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-GUN,EAST,C,C1,CAPITOL HILL
2.008E+12,2/1/2008,2020,2/1/2008,2044,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+12,2/1/2008,2039,2/4/2008,1527,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L3,LAKECITY
2.008E+12,2/1/2008,2045,2/1/2008,2101,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O1,SODO
2.008E+12,2/1/2008,2100,2/2/2008,1245,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q1,MAGNOLIA
2.008E+12,2/1/2008,2105,2/1/2008,2110,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,BITTERLAKE
2.008E+12,2/1/2008,2115,2/2/2008,1825,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,PIONEER SQUARE
2.008E+12,2/1/2008,2130,2/2/2008,925,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,F,F2,SOUTH DELRIDGE
2.008E+12,2/1/2008,2200,2/2/2008,135,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
2.008E+12,2/1/2008,2220,2/2/2008,15,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,NORTH,L,L1,NORTHGATE
2.008E+12,2/1/2008,2230,2/4/2008,1555,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/1/2008,2300,2/2/2008,1045,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S3,RAINIER VIEW
2.008E+12,2/1/2008,2330,2/3/2008,1306,CAR PROWL,THEFT-CARPROWL,EAST,E,E1,CAPITOL HILL
2.008E+12,2/2/2008,0,2/27/2008,931,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/2/2008,0,2/3/2008,1445,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.008E+12,2/2/2008,15,2/2/2008,20,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,M,M2,SLU/CASCADE
2.008E+12,2/2/2008,27,2/2/2008,27,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+12,2/2/2008,30,2/4/2008,928,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
2.008E+12,2/2/2008,30,2/2/2008,36,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E2,CAPITOL HILL
2.008E+12,2/2/2008,100,2/2/2008,2127,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,SLU/CASCADE
2.008E+12,2/2/2008,100,2/2/2008,755,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U3,SANDPOINT
2.008E+12,2/2/2008,100,2/2/2008,225,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B3,WALLINGFORD
2.008E+12,2/2/2008,200,2/2/2008,511,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C1,CENTRAL AREA/SQUIRE PARK
2.008E+12,2/2/2008,330,2/2/2008,1420,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N3,NORTHGATE
2.008E+12,2/2/2008,400,2/13/2008,1750,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2.008E+12,2/2/2008,400,2/3/2008,1853,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2.008E+12,2/2/2008,510,2/2/2008,533,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.008E+12,2/2/2008,600,2/2/2008,1459,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U2,UNIVERSITY
2.008E+12,2/2/2008,613,2/2/2008,613,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N1,BITTERLAKE
2.008E+12,2/2/2008,700,2/4/2008,1611,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,ROOSEVELT/RAVENNA
2.008E+12,2/2/2008,700,2/2/2008,2100,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B2,FREMONT
2.008E+12,2/2/2008,800,2/2/2008,2055,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
2.008E+12,2/2/2008,1030,2/11/2008,1756,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/2/2008,1100,2/13/2008,1610,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.008E+12,2/2/2008,1130,2/2/2008,1345,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2.008E+12,2/2/2008,1145,2/3/2008,1800,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D3,SLU/CASCADE
2.008E+12,2/2/2008,1200,2/18/2008,1514,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,NORTHGATE
2.008E+12,2/2/2008,1200,2/2/2008,1244,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S3,RAINIER BEACH
2.008E+12,2/2/2008,1200,2/3/2008,1415,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,B,B2,FREMONT
2.008E+12,2/2/2008,1230,2/2/2008,1240,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O2,GEORGETOWN
2.008E+12,2/2/2008,1230,2/2/2008,1815,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N3,NORTHGATE
2.008E+12,2/2/2008,1235,2/3/2008,1243,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
2.008E+12,2/2/2008,1305,2/2/2008,1309,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+12,2/2/2008,1315,2/4/2008,939,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E3,FIRST HILL
2.008E+12,2/2/2008,1400,2/11/2008,1232,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.008E+12,2/2/2008,1420,2/2/2008,1505,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
2.008E+12,2/2/2008,1500,2/29/2008,1650,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G3,MADRONA/LESCHI
2.008E+12,2/2/2008,1530,2/2/2008,1902,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B1,BALLARD SOUTH
2.008E+12,2/2/2008,1600,2/3/2008,1248,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2.008E+12,2/2/2008,1600,2/5/2008,1350,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N2,NORTHGATE
2.008E+12,2/2/2008,1600,2/3/2008,1116,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,BELLTOWN
2.008E+12,2/2/2008,1615,2/2/2008,1633,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N1,BITTERLAKE
2.008E+12,2/2/2008,1623,2/2/2008,1623,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+12,2/2/2008,1630,2/2/2008,1721,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,MID BEACON HILL
2.008E+12,2/2/2008,1635,2/7/2008,1229,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C1,CAPITOL HILL
2.008E+12,2/2/2008,1700,2/2/2008,2050,CAR PROWL,THEFT-CARPROWL,WEST,D,D1,BELLTOWN
2.008E+12,2/2/2008,1700,2/3/2008,830,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
2.008E+12,2/2/2008,1700,2/2/2008,2335,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C1,EASTLAKE - EAST
2.008E+12,2/2/2008,1705,2/2/2008,1705,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.008E+13,2/2/2008,1730,6/4/2008,1806,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W1,NORTH ADMIRAL
2.008E+12,2/2/2008,1730,2/2/2008,2150,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
2.008E+12,2/2/2008,1730,2/3/2008,1400,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N3,NORTHGATE
2.008E+12,2/2/2008,1742,2/2/2008,1742,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R2,NORTH BEACON HILL
2.008E+12,2/2/2008,1755,2/2/2008,1802,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.008E+12,2/2/2008,1800,2/3/2008,1536,CAR PROWL,THEFT-CARPROWL,NORTH,L,L3,SANDPOINT
2.008E+12,2/2/2008,1800,2/4/2008,1350,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH
2.008E+12,2/2/2008,1830,2/3/2008,2,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,EAST,E,E2,CAPITOL HILL
2.008E+12,2/2/2008,1832,2/2/2008,1832,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L2,NORTHGATE
2.008E+12,2/2/2008,1900,2/2/2008,2150,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/2/2008,1910,2/2/2008,1936,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+12,2/2/2008,1927,2/2/2008,1928,CAR PROWL,THEFT-CARPROWL,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+12,2/2/2008,1940,2/13/2008,1508,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,MOUNT BAKER
2.008E+12,2/2/2008,1944,2/2/2008,1944,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/2/2008,2045,2/2/2008,2145,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B2,BALLARD SOUTH
2.008E+12,2/2/2008,2100,2/3/2008,737,CAR PROWL,THEFT-CARPROWL,WEST,D,D1,BELLTOWN
2.008E+12,2/2/2008,2130,2/3/2008,725,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S3,RAINIER VIEW
2.008E+12,2/2/2008,2133,2/2/2008,2133,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2.008E+12,2/2/2008,2133,2/2/2008,2133,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D2,SLU/CASCADE
2.008E+12,2/2/2008,2200,2/4/2008,1400,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
2.008E+12,2/2/2008,2200,2/4/2008,1004,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D2,SLU/CASCADE
2.008E+12,2/2/2008,2200,2/3/2008,1310,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,BELLTOWN
2.008E+12,2/2/2008,2200,2/3/2008,2015,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,K,K1,DOWNTOWN COMMERCIAL
2.008E+12,2/2/2008,2200,2/4/2008,1115,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
2.008E+12,2/2/2008,2214,2/2/2008,2216,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.008E+12,2/2/2008,2300,2/3/2008,805,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,FIRST HILL
2.008E+12,2/2/2008,2300,2/3/2008,157,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q3,SLU/CASCADE
2.008E+12,2/2/2008,2300,2/4/2008,1554,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.008E+13,2/3/2008,0,4/1/2008,857,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
2.008E+12,2/3/2008,30,2/3/2008,49,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTHWEST,F,F1,PIGEON POINT
2.008E+12,2/3/2008,40,2/3/2008,1230,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,DOWNTOWN COMMERCIAL
2.008E+12,2/3/2008,100,2/3/2008,1949,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
2.008E+12,2/3/2008,130,2/4/2008,1451,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.008E+12,2/3/2008,130,2/3/2008,156,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
2.008E+12,2/3/2008,150,2/3/2008,820,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.008E+12,2/3/2008,200,2/3/2008,1300,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,UNIVERSITY
2.008E+12,2/3/2008,230,2/3/2008,334,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,SLU/CASCADE
2.008E+12,2/3/2008,330,2/3/2008,1645,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.008E+12,2/3/2008,430,2/3/2008,512,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R3,HILLMAN CITY
2.008E+12,2/3/2008,530,2/3/2008,734,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
2.008E+12,2/3/2008,545,2/3/2008,1147,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2.008E+12,2/3/2008,800,3/13/2008,938,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,HIGHLAND PARK
2.008E+12,2/3/2008,830,2/3/2008,952,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.008E+12,2/3/2008,900,2/3/2008,1931,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
2.008E+12,2/3/2008,1000,2/3/2008,1726,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,FIRST HILL
2.008E+12,2/3/2008,1000,2/3/2008,1011,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,SLU/CASCADE
2.008E+12,2/3/2008,1044,2/3/2008,1046,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,UNIVERSITY
2.008E+12,2/3/2008,1100,2/3/2008,2041,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,N,N2,NORTHGATE
2.008E+12,2/3/2008,1100,2/3/2008,1100,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W1,NORTH ADMIRAL
2.008E+12,2/3/2008,1126,2/3/2008,1126,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+12,2/3/2008,1227,2/7/2008,1304,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
2.008E+12,2/3/2008,1300,2/7/2008,1300,CAR PROWL,THEFT-CARPROWL,EAST,G,G2,MADRONA/LESCHI
2.008E+12,2/3/2008,1320,2/3/2008,1330,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.008E+12,2/3/2008,1330,2/4/2008,1202,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,QUEEN ANNE
2.008E+12,2/3/2008,1500,2/3/2008,1910,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E3,FIRST HILL
2.008E+12,2/3/2008,1500,2/4/2008,634,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2.008E+12,2/3/2008,1502,2/3/2008,1512,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2.008E+12,2/3/2008,1535,2/3/2008,1609,CAR PROWL,THEFT-CARPROWL,EAST,E,E1,CAPITOL HILL
2.008E+12,2/3/2008,1600,2/7/2008,1307,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,G,G2,MADRONA/LESCHI
2.008E+12,2/3/2008,1605,2/3/2008,1605,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q2,QUEEN ANNE
2.008E+12,2/3/2008,1621,2/3/2008,1645,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+12,2/3/2008,1700,2/11/2008,1315,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,W,W2,ALASKA JUNCTION
